名称,价格1,价格2,星级,评论数量,排名1,排名2,评论
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,苹果产品一直很好，选择苹果系统，保证系统安全，并且是非订制机，很满意。亚马逊自营商品，放心，物流配送快好。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,非常好，选择的是到付，确认原封才收的。5Ｃ的手感不错，其他不用说了，拿到手电池没电，不知道会不会对电池耐用性有影响。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,新款马上要上市了，这款就便宜了，2999拿下32G的，感觉很划算，白色的很漂亮，能把塑料外壳做得这么好，也就苹果了。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,非常好用，狠方便的。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,很不错，跟全新一样.
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,全新未激活，很棒很好
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,挺好的手机，未激活，
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手感超好，第一次用苹果手机，真的是秒杀安卓机了，全新未激活，拿过来是没电的，要冲一下电，不过绿色不怎么好配壳套！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,挺好的。查了序列号，正版。灰常棒～！唯一一点不好的就是，在边缘区域的触感不大好，不过我也找到技巧了，完全没问题！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,产品是正品，13年生产，做为苹果手机中最有个性的一款，还是值得出手的。用了大半个月才评的，很好。下次会再来的。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,配送很快，晚上订的第二天中午就到了。手机是正品行货未激活，质量没有任何问题。比京东便宜，很好，亚马逊值得信赖。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,好，拿上质感很好，颜色也好看
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,就是调货时间久了点， 其他的都挺满意的， 客服态度很好， 5C收到是未激活的正品， 价格也实惠， 非常不错！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,用了三天了，感觉ios还是很强大。手机本身很好，网上各种黑5C，其实用过才知道用户体验真的很好。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手感确实滑润，摸起来感觉很好玩。是全新机，首次激活，目前还没有发现哪里不对，大电商还是值得信赖
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,纠结中下了订单，第二天就到收，激活验证——全新机。亚马逊真是值得信任。还会一如既往去亚马逊购物，赞！！！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,真品 需要激活 当天开始计算保修时间 不是翻新的  5C本身不如5S高大上  选择5C的朋友们要想好
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,"很好用，我喜欢用联通3g,网速很快。是正品，缺点暂时没发现，一开始还觉得挺丑的，现在觉得越看越好看。"
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,我也不知道为什么没有办法激活，是我的电信卡的问题么，应该不是吧，当然产品本身还是没多大缺点的，差评不是故意给的只是我不知道亚马逊怎样售后技术支持
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,用了一段时间，整体不错，官网查询正常，16G确实小了点，当时蓝色??32G 价格2999。没下手。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,拿回来第一天home键就失灵了，因为马上放假我就懒得换了，打算回头去苹果店修，没想到现在系统老是重启卡在开机界面，完全没法使用，故必须差评！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,二六九九，买到就是赚到，比港版还便宜，就是这生产日期是13年9九月的，都1年了，拆开手机都没电
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,除了上CMCC的WLAN麻烦，需要自己百度一下设置一大堆以外，整体是不错的手机，比棒子的强多了
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,绿色的外观很漂亮。手感很不错。运行速度很快。就是电池一天用下来很紧张的。一天俩充。不过智能手机电量现在也就这样。总体来说不错的手机
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,非常漂亮的手机，西瓜红的颜色很喜欢！手感特别好！可惜自己买错了，电信版的！同事给收了~~~
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,物流快，入手两年，上网查了相关项目，包括激活时间等，应该是正品。第一次用苹果，还在学习中。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,第一次手机拿到手是2013年10月多激活的 然后给客户打电话  3天后给换了个 这次没问题
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手机是正品，第一天下单，第二天到的，很顺利，外观无损伤，配件齐全，性价比比较高，很满意
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,绿色好，但是全国的网购都缺货，又不敢再某宝买，只能买个蓝的，用了一个多月了吧，真心的好
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,看来亚马逊一如既往值得信赖，产品未激活，目测配件也是正品。客观讲3488的价格还算划算
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,白色还是很好看，是正品，物流很快，3598买的，苹果的产品，只要是正品，质量就没得说。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,啥也不说了，都挺好的。就是苹果的做工越来越不好了，面板会响，这可还行，唉。。。。。。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手机很好用，一开始贴在屏幕上的纸还以为是个假模型。。。系统流畅，电池足够用，很不错
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,拿到货才感觉比视频上的强多了！虽然是塑料但是手感真是能和5S相比完爆三星几条街！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,亚马逊很棒哈 快递哥哥人很好就是忘记我快递了下午才送到 手机也很美 手感一级棒
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,晚了好久才想起来上来评论，手机很不错，用着感觉很棒，就是掉价好快啊，买的3300，现在都2800了
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,新机无激活，国行正品，只持电信4ff卡。不到24小时就送到了。性价比不错。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,就是时间等的好长呢  东西应该很赞 就是电量会越来越不行的  苹果逗这样吗
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,非常好，试用了十几天。没有出现任何问题。3299入手。值了。配件都是正品。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,第一次在亚马逊买手机，比商城便宜好多~跟朋友在电信买的5c对比没差~好评
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,快递比预计遭到了一天，激活后上官网查看，维保日期都对着呢。就是刚用上不小心摔了一下，心疼！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手机电池真不经用，没有打什么电话和浏览网页，电池1天就没有电了，真不知道东西是不是真品。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,苹果的手机能独领风骚，性能好，外观不错，就是价格高了点，总体非常满意。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,购物与卖方无任何交流，全网最低价、物流比较快、手机无问题、全新在保。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,早上下单，下午就降了50！！闷！不过机器暂时用起来还蛮好用的！全新！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,验证过是未激活的，保修期也问题，只是屏幕确实是暖屏，有点黄。目前使用中没什么问题。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,正品  没有塑料的感觉像是陶瓷  系统就不用说了  苹果刚刚的！！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,绝对的正品行货 而且这次的配送相当给力 第二天就送达了！！！机器用着不错！！！！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,昨晚下单今下午就到物流超给力！手机未激活！全新！总得来说很满意！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,是正品  用起来蛮舒服  亚马逊的价格全网最低  一直信赖亚马逊
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,商品是没问题的，内存8G实际5G，有点小，2949元买的，供后来者参考。需要指出的是，包装只是在原包装的外面裹了一个小纸箱，没有做防震处理，这点不好，毕竟很昂贵嘛，大家刚买都很爱惜的。再有就是在购物过程中，页面显示是亚马逊直接销售和发货的，付款完成，发货实际是第三方叫四川星程宅配的快递，这点很不地道。网上对这个快递的评价也很差，实际比预计时间晚了两天送到，是一个骑着两轮车的人给送来的，不过检查后没有开过封，还好。亚马逊在中国的物流没有某东的好，在我们德阳，人家上午下单下午就能给送到。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,买的时候价格是所有电商最便宜的，货源过少，其他用到现在没问题。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,电池感觉不耐用。而且联通1526简直是后娘养的孩子，谁用谁知道
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手感非常不错，拿在手里有分量，机子是2013年产的，但是全新的
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,第一次在亚马逊买东西，之前看到很多差评说机子不好的，搞得差点不敢下手了，19号拍下25号准点配送  非常有时效呀！~  收到机子第一时间上官网查询是全新未激活的，13年的货，充电10多分钟以后开机激活，  不小心手痒点了一下系统升级IOS8  各种闪退，还有一些小卡顿，想撞墙...  还好现在系统还限时降级，倒腾了半天又降回来了!  现在机子正在正常使用中很流畅，颜色也很喜欢，没有什么不良缺点 后面的买家放心购买！  买东西多凭自己的主观判断，不要被评价左右了~
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,包装很好但生产日期是去年的感觉好扯蛋
